用户ID,肤质,R值,F值,M值,R评分,F评分,M评分,综合得分,用户分类
U00038289,敏感肌,139,4,1944.0,2,4,5,3.8,潜力发展用户
U00038290,敏感肌,57,2,1549.34,4,3,5,4.1,核心价值用户
U00038291,中性,23,4,1180.99,5,4,4,4.300000000000001,核心价值用户
U00038292,敏感肌,47,4,3137.3,4,4,5,4.4,核心价值用户
U00038293,敏感肌,66,2,1764.0,3,3,5,3.8,潜力发展用户
U00038295,敏感肌,8,4,2658.0,5,4,5,4.7,核心价值用户
U00038296,中性,118,2,1682.0,2,3,5,3.5,潜力发展用户
U00038297,油性/混油,16,2,516.0,5,3,3,3.6,潜力发展用户
U00038299,敏感肌,116,4,2880.0,2,4,5,3.8,潜力发展用户
U00038300,油性/混油,82,4,3967.0,3,4,5,4.1,核心价值用户
U00038301,干性/混干,292,2,2097.81,1,3,5,3.2,潜力发展用户
U00038302,中性,131,5,2949.0,2,5,5,4.1,核心价值用户
U00038304,敏感肌,117,3,1307.58,2,4,4,3.4,潜力发展用户
U00038305,敏感肌,31,5,3035.57,4,5,5,4.7,核心价值用户
U00038306,敏感肌,78,1,1596.0,3,2,5,3.5,潜力发展用户
U00038307,油性/混油,33,5,4738.0,4,5,5,4.7,核心价值用户
U00038308,中性,286,1,825.99,1,2,4,2.5,高价值沉睡用户
U00038309,敏感肌,104,4,1235.0,2,4,4,3.4,潜力发展用户
U00038310,干性/混干,288,1,358.0,1,2,2,1.7,低价值/流失用户
U00038311,中性,178,2,2146.0,2,3,5,3.5,潜力发展用户
U00038312,干性/混干,64,3,1368.12,3,4,4,3.6999999999999997,潜力发展用户
U00038313,油性/混油,141,2,725.0,2,3,3,2.7,高价值沉睡用户
U00038314,油性/混油,26,6,3156.0,5,5,5,5.0,核心价值用户
U00038316,敏感肌,38,6,5366.54,4,5,5,4.7,核心价值用户
U00038317,敏感肌,130,3,1066.0,2,4,4,3.4,潜力发展用户
U00038318,敏感肌,7,2,1844.0,5,3,5,4.4,核心价值用户
U00038319,油性/混油,77,3,1495.8600000000001,3,4,4,3.6999999999999997,潜力发展用户
U00038320,干性/混干,54,1,777.0,4,2,3,3.0,潜力发展用户
U00038322,敏感肌,70,4,2554.73,3,4,5,4.1,核心价值用户
U00038323,油性/混油,10,4,2779.29,5,4,5,4.7,核心价值用户
U00038325,油性/混油,32,3,1057.76,4,4,4,4.0,核心价值用户
U00038326,敏感肌,48,4,2981.09,4,4,5,4.4,核心价值用户
U00038327,干性/混干,36,3,2557.6800000000003,4,4,5,4.4,核心价值用户
U00038328,油性/混油,110,2,1577.0,2,3,5,3.5,潜力发展用户
U00038329,油性/混油,137,2,2862.0,2,3,5,3.5,潜力发展用户
U00038331,敏感肌,3,4,3248.0,5,4,5,4.7,核心价值用户
U00038332,干性/混干,358,1,1339.0,1,2,4,2.5,高价值沉睡用户
U00038333,中性,22,2,629.7,5,3,3,3.6,潜力发展用户
U00038334,敏感肌,151,3,2200.0,2,4,5,3.8,潜力发展用户
U00038335,敏感肌,121,1,1538.0,2,2,5,3.2,潜力发展用户
U00038337,干性/混干,9,3,2076.0,5,4,5,4.7,核心价值用户
U00038338,中性,166,1,1116.54,2,2,4,2.8,高价值沉睡用户
U00038339,油性/混油,221,2,1996.0,1,3,5,3.2,潜力发展用户
U00038340,敏感肌,105,3,1854.71,2,4,5,3.8,潜力发展用户
U00038341,干性/混干,31,4,3519.0,4,4,5,4.4,核心价值用户
U00038342,干性/混干,54,6,5032.88,4,5,5,4.7,核心价值用户
U00038343,敏感肌,102,4,1210.02,2,4,4,3.4,潜力发展用户
U00038345,敏感肌,21,5,6609.0,5,5,5,5.0,核心价值用户
U00038346,敏感肌,139,2,1522.28,2,3,5,3.5,潜力发展用户
U00038347,中性,20,4,3182.23,5,4,5,4.7,核心价值用户
U00038348,干性/混干,13,3,2922.0,5,4,5,4.7,核心价值用户
U00038349,敏感肌,35,3,2032.8200000000002,4,4,5,4.4,核心价值用户
U00038350,油性/混油,10,2,2494.0,5,3,5,4.4,核心价值用户
U00038351,油性/混油,142,1,269.0,2,2,2,2.0,高价值沉睡用户
U00038352,中性,57,2,887.68,4,3,4,3.6999999999999997,潜力发展用户
U00038353,油性/混油,41,4,2831.0,4,4,5,4.4,核心价值用户
U00038354,敏感肌,4,4,1925.0,5,4,5,4.7,核心价值用户
U00038355,中性,124,2,716.0,2,3,3,2.7,高价值沉睡用户
U00038356,干性/混干,189,1,1287.0,1,2,4,2.5,高价值沉睡用户
U00038357,干性/混干,9,5,2638.0,5,5,5,5.0,核心价值用户
U00038358,干性/混干,128,4,2722.0,2,4,5,3.8,潜力发展用户
U00038359,干性/混干,23,5,5212.16,5,5,5,5.0,核心价值用户
U00038360,油性/混油,69,2,913.75,3,3,4,3.4,潜力发展用户
U00038361,油性/混油,358,1,947.0,1,2,4,2.5,高价值沉睡用户
U00038362,敏感肌,216,1,459.0,1,2,3,2.1,高价值沉睡用户
U00038363,敏感肌,31,2,607.0,4,3,3,3.3,潜力发展用户
U00038364,干性/混干,43,5,6030.0,4,5,5,4.7,核心价值用户
U00038366,敏感肌,167,2,236.39,2,3,2,2.3,高价值沉睡用户
U00038367,敏感肌,194,4,3261.0,1,4,5,3.5,潜力发展用户
U00038368,敏感肌,53,3,1462.0,4,4,4,4.0,核心价值用户
U00038369,敏感肌,142,2,1375.0,2,3,4,3.1,潜力发展用户
U00038370,油性/混油,288,2,1147.0,1,3,4,2.8,高价值沉睡用户
U00038371,干性/混干,9,5,3070.0,5,5,5,5.0,核心价值用户
U00038372,敏感肌,37,2,1870.67,4,3,5,4.1,核心价值用户
U00038373,油性/混油,322,1,1167.0,1,2,4,2.5,高价值沉睡用户
U00038374,敏感肌,27,4,1783.0,5,4,5,4.7,核心价值用户
U00038375,敏感肌,90,4,2857.76,3,4,5,4.1,核心价值用户
U00038376,干性/混干,139,1,248.91,2,2,2,2.0,高价值沉睡用户
U00038377,油性/混油,304,1,448.0,1,2,3,2.1,高价值沉睡用户
U00038378,油性/混油,67,5,1901.7,3,5,5,4.4,核心价值用户
U00038379,油性/混油,119,2,2721.0,2,3,5,3.5,潜力发展用户
U00038380,干性/混干,108,2,897.0,2,3,4,3.1,潜力发展用户
U00038381,敏感肌,33,1,376.92,4,2,2,2.5999999999999996,高价值沉睡用户
U00038382,敏感肌,29,3,1057.0,5,4,4,4.300000000000001,核心价值用户
U00038383,敏感肌,217,2,1613.0,1,3,5,3.2,潜力发展用户
U00038384,干性/混干,135,3,1586.0,2,4,5,3.8,潜力发展用户
U00038385,干性/混干,28,2,1300.96,5,3,4,4.0,核心价值用户
U00038386,敏感肌,164,3,1780.0,2,4,5,3.8,潜力发展用户
U00038387,中性,107,5,3179.69,2,5,5,4.1,核心价值用户
U00038388,中性,106,5,1294.0,2,5,4,3.7,潜力发展用户
U00038389,干性/混干,236,3,1967.0,1,4,5,3.5,潜力发展用户
U00038390,敏感肌,169,4,1587.87,2,4,5,3.8,潜力发展用户
U00038391,油性/混油,19,2,1614.0,5,3,5,4.4,核心价值用户
U00038392,干性/混干,90,3,3081.0,3,4,5,4.1,核心价值用户
U00038393,敏感肌,48,3,1820.27,4,4,5,4.4,核心价值用户
U00038394,油性/混油,106,2,1859.96,2,3,5,3.5,潜力发展用户
U00038396,中性,135,1,259.0,2,2,2,2.0,高价值沉睡用户
U00038397,中性,84,6,3120.0,3,5,5,4.4,核心价值用户
U00038398,敏感肌,103,4,3240.71,2,4,5,3.8,潜力发展用户
U00038400,干性/混干,5,3,1185.0,5,4,4,4.300000000000001,核心价值用户
U00038401,干性/混干,22,2,968.0,5,3,4,4.0,核心价值用户
U00038402,油性/混油,128,2,2497.38,2,3,5,3.5,潜力发展用户
U00038403,敏感肌,336,1,457.8,1,2,3,2.1,高价值沉睡用户
U00038404,中性,132,4,2062.0,2,4,5,3.8,潜力发展用户
U00038405,干性/混干,170,1,1128.62,2,2,4,2.8,高价值沉睡用户
U00038406,干性/混干,42,3,1704.0,4,4,5,4.4,核心价值用户
U00038407,油性/混油,101,2,916.64,2,3,4,3.1,潜力发展用户
U00038408,干性/混干,16,5,3521.16,5,5,5,5.0,核心价值用户
U00038410,敏感肌,247,2,1035.0,1,3,4,2.8,高价值沉睡用户
U00038411,中性,46,4,4888.7699999999995,4,4,5,4.4,核心价值用户
U00038412,敏感肌,131,3,1336.0,2,4,4,3.4,潜力发展用户
U00038413,敏感肌,130,1,76.3,2,2,1,1.6,低价值/流失用户
U00038414,敏感肌,45,5,4435.0,4,5,5,4.7,核心价值用户
U00038415,敏感肌,36,3,1226.94,4,4,4,4.0,核心价值用户
U00038416,敏感肌,63,5,3718.0,3,5,5,4.4,核心价值用户
U00038417,油性/混油,148,3,1586.0,2,4,5,3.8,潜力发展用户
U00038419,中性,132,2,1668.0,2,3,5,3.5,潜力发展用户
U00038420,中性,12,3,2271.0,5,4,5,4.7,核心价值用户
U00038421,中性,153,1,1185.0,2,2,4,2.8,高价值沉睡用户
U00038423,敏感肌,25,3,665.0,5,4,3,3.9000000000000004,潜力发展用户
U00038424,油性/混油,23,6,3943.29,5,5,5,5.0,核心价值用户
U00038425,油性/混油,14,1,198.0,5,2,1,2.5,高价值沉睡用户
U00038426,敏感肌,52,3,3889.11,4,4,5,4.4,核心价值用户
U00038427,敏感肌,180,1,159.0,2,2,1,1.6,低价值/流失用户
U00038430,干性/混干,9,2,2214.0,5,3,5,4.4,核心价值用户
U00038431,干性/混干,92,5,2191.0,2,5,5,4.1,核心价值用户
U00038432,干性/混干,28,1,278.0,5,2,2,2.9000000000000004,高价值沉睡用户
U00038433,油性/混油,40,6,4689.04,4,5,5,4.7,核心价值用户
U00038434,油性/混油,166,2,1050.0,2,3,4,3.1,潜力发展用户
U00038435,敏感肌,5,4,1696.0,5,4,5,4.7,核心价值用户
U00038436,敏感肌,138,2,343.05,2,3,2,2.3,高价值沉睡用户
U00038437,油性/混油,134,4,1799.83,2,4,5,3.8,潜力发展用户
U00038438,敏感肌,20,3,2383.0,5,4,5,4.7,核心价值用户
U00038439,敏感肌,342,1,428.0,1,2,3,2.1,高价值沉睡用户
U00038440,敏感肌,75,1,382.09000000000003,3,2,2,2.3,高价值沉睡用户
U00038441,油性/混油,11,1,662.01,5,2,3,3.3000000000000003,潜力发展用户
U00038442,中性,14,2,496.8,5,3,3,3.6,潜力发展用户
U00038443,干性/混干,357,1,320.19,1,2,2,1.7,低价值/流失用户
U00038444,中性,81,1,877.0,3,2,4,3.1,潜力发展用户
U00038445,敏感肌,133,2,2259.48,2,3,5,3.5,潜力发展用户
U00038446,中性,0,2,794.0,5,3,3,3.6,潜力发展用户
U00038447,敏感肌,73,2,3836.84,3,3,5,3.8,潜力发展用户
U00038448,干性/混干,27,3,3702.0,5,4,5,4.7,核心价值用户
U00038449,油性/混油,138,3,2287.73,2,4,5,3.8,潜力发展用户
U00038450,干性/混干,203,2,1762.02,1,3,5,3.2,潜力发展用户
U00038451,干性/混干,130,3,2613.0,2,4,5,3.8,潜力发展用户
U00038452,敏感肌,107,4,2358.96,2,4,5,3.8,潜力发展用户
U00038453,敏感肌,129,2,1584.0,2,3,5,3.5,潜力发展用户
U00038454,干性/混干,37,2,1297.0,4,3,4,3.6999999999999997,潜力发展用户
U00038455,油性/混油,189,3,2706.42,1,4,5,3.5,潜力发展用户
U00038456,干性/混干,56,2,428.0,4,3,3,3.3,潜力发展用户
U00038457,干性/混干,45,2,1324.0,4,3,4,3.6999999999999997,潜力发展用户
U00038459,中性,27,4,1044.0,5,4,4,4.300000000000001,核心价值用户
U00038460,敏感肌,133,2,2551.0,2,3,5,3.5,潜力发展用户
U00038462,干性/混干,89,3,614.34,3,4,3,3.3,潜力发展用户
U00038463,干性/混干,44,3,2065.0,4,4,5,4.4,核心价值用户
U00038464,干性/混干,82,5,4201.0,3,5,5,4.4,核心价值用户
U00038465,敏感肌,132,4,3510.65,2,4,5,3.8,潜力发展用户
U00038466,油性/混油,263,1,329.0,1,2,2,1.7,低价值/流失用户
U00038467,敏感肌,56,5,2482.62,4,5,5,4.7,核心价值用户
U00038468,油性/混油,21,4,2530.31,5,4,5,4.7,核心价值用户
U00038469,中性,280,1,1008.48,1,2,4,2.5,高价值沉睡用户
U00038470,油性/混油,153,2,1313.0,2,3,4,3.1,潜力发展用户
U00038471,敏感肌,10,2,1474.0,5,3,4,4.0,核心价值用户
U00038472,干性/混干,19,5,3140.0,5,5,5,5.0,核心价值用户
U00038473,油性/混油,156,4,2505.0,2,4,5,3.8,潜力发展用户
U00038474,油性/混油,69,4,2555.0,3,4,5,4.1,核心价值用户
U00038475,干性/混干,14,5,3907.0,5,5,5,5.0,核心价值用户
U00038476,油性/混油,30,5,2654.0,5,5,5,5.0,核心价值用户
U00038477,中性,153,3,2605.2799999999997,2,4,5,3.8,潜力发展用户
U00038478,油性/混油,123,4,1754.0,2,4,5,3.8,潜力发展用户
U00038479,敏感肌,84,3,2932.52,3,4,5,4.1,核心价值用户
U00038480,敏感肌,60,3,1557.0,4,4,5,4.4,核心价值用户
U00038481,油性/混油,17,3,1381.56,5,4,4,4.300000000000001,核心价值用户
U00038482,敏感肌,186,2,598.0,1,3,3,2.4000000000000004,高价值沉睡用户
U00038483,干性/混干,133,3,1677.17,2,4,5,3.8,潜力发展用户
U00038484,中性,8,2,1208.26,5,3,4,4.0,核心价值用户
U00038485,敏感肌,22,5,4627.0,5,5,5,5.0,核心价值用户
U00038486,敏感肌,19,2,1246.0,5,3,4,4.0,核心价值用户
U00038487,敏感肌,139,2,696.0,2,3,3,2.7,高价值沉睡用户
U00038488,干性/混干,40,1,159.0,4,2,1,2.1999999999999997,高价值沉睡用户
U00038489,中性,22,2,1591.95,5,3,5,4.4,核心价值用户
U00038490,干性/混干,59,3,1136.0,4,4,4,4.0,核心价值用户
U00038491,敏感肌,49,2,1017.0,4,3,4,3.6999999999999997,潜力发展用户
U00038492,油性/混油,5,4,2092.23,5,4,5,4.7,核心价值用户
U00038493,敏感肌,265,3,427.0,1,4,3,2.7,高价值沉睡用户
U00038494,干性/混干,89,6,3542.07,3,5,5,4.4,核心价值用户
U00038495,干性/混干,89,3,1356.0700000000002,3,4,4,3.6999999999999997,潜力发展用户
U00038496,敏感肌,107,3,895.0,2,4,4,3.4,潜力发展用户
U00038497,敏感肌,11,5,2133.0,5,5,5,5.0,核心价值用户
U00038498,干性/混干,54,2,1524.0,4,3,5,4.1,核心价值用户
U00038499,敏感肌,305,2,1705.0,1,3,5,3.2,潜力发展用户
U00038500,敏感肌,73,1,159.0,3,2,1,1.9,低价值/流失用户
U00038502,敏感肌,141,1,269.0,2,2,2,2.0,高价值沉睡用户
U00038503,敏感肌,60,2,583.54,4,3,3,3.3,潜力发展用户
U00038504,敏感肌,2,5,2427.0,5,5,5,5.0,核心价值用户
U00038506,干性/混干,102,3,1736.0,2,4,5,3.8,潜力发展用户
U00038508,敏感肌,19,3,1325.0,5,4,4,4.300000000000001,核心价值用户
U00038509,敏感肌,19,6,3038.0,5,5,5,5.0,核心价值用户
U00038510,敏感肌,10,4,4245.0,5,4,5,4.7,核心价值用户
U00038511,油性/混油,16,4,2441.71,5,4,5,4.7,核心价值用户
U00038512,油性/混油,43,1,926.73,4,2,4,3.4,潜力发展用户
U00038513,敏感肌,144,2,748.0,2,3,3,2.7,高价值沉睡用户
U00038514,中性,15,2,1068.0,5,3,4,4.0,核心价值用户
U00038515,中性,3,2,718.1700000000001,5,3,3,3.6,潜力发展用户
U00038516,油性/混油,19,6,4940.0,5,5,5,5.0,核心价值用户
U00038517,中性,62,2,2102.0,3,3,5,3.8,潜力发展用户
U00038518,干性/混干,51,2,1498.6100000000001,4,3,4,3.6999999999999997,潜力发展用户
U00038519,敏感肌,132,3,1330.74,2,4,4,3.4,潜力发展用户
U00038520,敏感肌,161,2,343.59000000000003,2,3,2,2.3,高价值沉睡用户
U00038521,干性/混干,280,2,1196.0,1,3,4,2.8,高价值沉睡用户
U00038522,敏感肌,22,4,1852.44,5,4,5,4.7,核心价值用户
U00038523,敏感肌,62,4,2698.8,3,4,5,4.1,核心价值用户
U00038524,敏感肌,43,3,1672.0,4,4,5,4.4,核心价值用户
U00038525,油性/混油,280,2,2217.62,1,3,5,3.2,潜力发展用户
U00038526,干性/混干,77,1,1185.0,3,2,4,3.1,潜力发展用户
U00038527,油性/混油,8,4,2690.66,5,4,5,4.7,核心价值用户
U00038528,油性/混油,86,5,1682.0,3,5,5,4.4,核心价值用户
U00038530,敏感肌,29,2,1386.0,5,3,4,4.0,核心价值用户
U00038531,敏感肌,12,2,816.0,5,3,4,4.0,核心价值用户
U00038532,中性,259,2,2084.0,1,3,5,3.2,潜力发展用户
U00038533,中性,74,2,1171.12,3,3,4,3.4,潜力发展用户
U00038534,中性,260,1,673.06,1,2,3,2.1,高价值沉睡用户
U00038535,敏感肌,76,2,1616.0,3,3,5,3.8,潜力发展用户
U00038536,中性,133,2,748.0,2,3,3,2.7,高价值沉睡用户
U00038537,油性/混油,125,1,477.0,2,2,3,2.4000000000000004,高价值沉睡用户
U00038538,中性,135,1,262.69,2,2,2,2.0,高价值沉睡用户
U00038539,敏感肌,190,2,1875.92,1,3,5,3.2,潜力发展用户
U00038540,油性/混油,15,3,2443.0,5,4,5,4.7,核心价值用户
U00038541,油性/混油,132,1,738.0,2,2,3,2.4000000000000004,高价值沉睡用户
U00038542,干性/混干,50,2,937.0,4,3,4,3.6999999999999997,潜力发展用户
U00038543,中性,100,2,1455.0,2,3,4,3.1,潜力发展用户
U00038544,油性/混油,8,4,1982.02,5,4,5,4.7,核心价值用户
U00038545,敏感肌,172,3,2460.73,2,4,5,3.8,潜力发展用户
U00038546,油性/混油,199,2,348.0,1,3,2,2.0,高价值沉睡用户
U00038547,中性,316,1,518.0,1,2,3,2.1,高价值沉睡用户
U00038548,中性,56,2,896.0,4,3,4,3.6999999999999997,潜力发展用户
U00038549,油性/混油,181,1,459.0,1,2,3,2.1,高价值沉睡用户
U00038550,敏感肌,44,1,985.0,4,2,4,3.4,潜力发展用户
U00038551,油性/混油,169,2,358.0,2,3,2,2.3,高价值沉睡用户
U00038552,干性/混干,12,2,374.31,5,3,2,3.2,潜力发展用户
U00038553,油性/混油,18,2,997.0,5,3,4,4.0,核心价值用户
U00038554,中性,93,3,1608.17,2,4,5,3.8,潜力发展用户
U00038555,中性,212,2,1036.0,1,3,4,2.8,高价值沉睡用户
U00038557,中性,132,3,1664.0,2,4,5,3.8,潜力发展用户
U00038558,干性/混干,93,1,1066.0,2,2,4,2.8,高价值沉睡用户
U00038559,中性,20,3,394.15999999999997,5,4,2,3.5,潜力发展用户
U00038560,油性/混油,59,4,3337.0,4,4,5,4.4,核心价值用户
U00038561,油性/混油,66,3,2317.08,3,4,5,4.1,核心价值用户
U00038562,敏感肌,41,3,2789.0,4,4,5,4.4,核心价值用户
U00038563,敏感肌,121,1,477.0,2,2,3,2.4000000000000004,高价值沉睡用户
U00038564,干性/混干,105,3,3010.0,2,4,5,3.8,潜力发展用户
U00038565,油性/混油,17,2,2154.0,5,3,5,4.4,核心价值用户
U00038566,油性/混油,4,3,1099.8899999999999,5,4,4,4.300000000000001,核心价值用户
U00038567,敏感肌,141,4,2075.36,2,4,5,3.8,潜力发展用户
U00038568,油性/混油,282,1,329.0,1,2,2,1.7,低价值/流失用户
U00038569,油性/混油,132,1,250.05,2,2,2,2.0,高价值沉睡用户
U00038570,油性/混油,29,4,1364.01,5,4,4,4.300000000000001,核心价值用户
U00038571,敏感肌,97,3,2680.44,2,4,5,3.8,潜力发展用户
U00038572,中性,136,2,1963.0,2,3,5,3.5,潜力发展用户
U00038573,敏感肌,284,1,1514.0,1,2,5,2.9,高价值沉睡用户
U00038574,油性/混油,286,2,2491.0,1,3,5,3.2,潜力发展用户
U00038575,敏感肌,98,2,1935.0,2,3,5,3.5,潜力发展用户
U00038576,中性,16,1,289.0,5,2,2,2.9000000000000004,高价值沉睡用户
U00038577,油性/混油,51,4,1921.0,4,4,5,4.4,核心价值用户
U00038578,干性/混干,210,1,459.0,1,2,3,2.1,高价值沉睡用户
U00038579,敏感肌,299,1,79.0,1,2,1,1.2999999999999998,低价值/流失用户
U00038580,敏感肌,16,2,248.0,5,3,2,3.2,潜力发展用户
U00038581,干性/混干,145,2,1838.0,2,3,5,3.5,潜力发展用户
U00038582,油性/混油,333,1,329.0,1,2,2,1.7,低价值/流失用户
U00038583,中性,149,3,2621.0,2,4,5,3.8,潜力发展用户
U00038584,敏感肌,59,1,858.84,4,2,4,3.4,潜力发展用户
U00038585,干性/混干,42,5,3286.0,4,5,5,4.7,核心价值用户
U00038586,油性/混油,32,6,5740.0,4,5,5,4.7,核心价值用户
U00038587,敏感肌,16,2,563.31,5,3,3,3.6,潜力发展用户
U00038588,干性/混干,11,2,312.26,5,3,2,3.2,潜力发展用户
U00038589,敏感肌,18,3,2881.0,5,4,5,4.7,核心价值用户
U00038590,敏感肌,19,4,2235.71,5,4,5,4.7,核心价值用户
U00038591,中性,326,1,159.0,1,2,1,1.2999999999999998,低价值/流失用户
U00038592,敏感肌,54,4,2254.0,4,4,5,4.4,核心价值用户
U00038593,中性,189,1,609.0,1,2,3,2.1,高价值沉睡用户
U00038594,敏感肌,136,1,342.0,2,2,2,2.0,高价值沉睡用户
U00038595,中性,51,2,1541.83,4,3,5,4.1,核心价值用户
U00038596,敏感肌,16,4,2345.91,5,4,5,4.7,核心价值用户
U00038597,敏感肌,54,2,1842.58,4,3,5,4.1,核心价值用户
U00038598,敏感肌,8,6,2001.0,5,5,5,5.0,核心价值用户
U00038599,油性/混油,115,2,1761.29,2,3,5,3.5,潜力发展用户
U00038600,油性/混油,15,3,2441.0,5,4,5,4.7,核心价值用户
U00038601,油性/混油,88,4,2521.0,3,4,5,4.1,核心价值用户
U00038602,中性,91,3,2450.0,2,4,5,3.8,潜力发展用户
U00038603,干性/混干,2,3,2165.0,5,4,5,4.7,核心价值用户
U00038604,油性/混油,11,1,459.0,5,2,3,3.3000000000000003,潜力发展用户
U00038605,油性/混油,14,3,1118.0,5,4,4,4.300000000000001,核心价值用户
U00038606,油性/混油,133,3,3213.33,2,4,5,3.8,潜力发展用户
U00038607,中性,34,5,3849.0,4,5,5,4.7,核心价值用户
U00038608,干性/混干,22,2,1187.0,5,3,4,4.0,核心价值用户
U00038609,敏感肌,153,1,159.0,2,2,1,1.6,低价值/流失用户
U00038610,油性/混油,132,1,332.19,2,2,2,2.0,高价值沉睡用户
U00038611,干性/混干,21,1,966.0,5,2,4,3.7,潜力发展用户
U00038612,油性/混油,212,2,1293.2,1,3,4,2.8,高价值沉睡用户
U00038613,敏感肌,64,2,577.0,3,3,3,3.0,潜力发展用户
U00038614,敏感肌,60,5,1804.0,4,5,5,4.7,核心价值用户
U00038615,敏感肌,0,3,1203.0,5,4,4,4.300000000000001,核心价值用户
U00038616,敏感肌,49,3,1426.21,4,4,4,4.0,核心价值用户
U00038617,敏感肌,108,3,2851.0,2,4,5,3.8,潜力发展用户
U00038618,油性/混油,120,2,1426.0,2,3,4,3.1,潜力发展用户
U00038619,干性/混干,311,1,251.56,1,2,2,1.7,低价值/流失用户
U00038620,敏感肌,38,2,1684.0,4,3,5,4.1,核心价值用户
U00038621,中性,199,1,548.0,1,2,3,2.1,高价值沉睡用户
U00038622,敏感肌,81,5,2133.85,3,5,5,4.4,核心价值用户
U00038623,敏感肌,9,2,988.78,5,3,4,4.0,核心价值用户
U00038624,油性/混油,38,3,3002.0,4,4,5,4.4,核心价值用户
U00038625,中性,285,1,159.0,1,2,1,1.2999999999999998,低价值/流失用户
U00038626,油性/混油,288,1,2205.0,1,2,5,2.9,高价值沉睡用户
U00038627,中性,60,2,238.2,4,3,2,2.8999999999999995,高价值沉睡用户
U00038628,敏感肌,133,1,269.0,2,2,2,2.0,高价值沉睡用户
