用户ID,R评分,F评分,M评分,抗衰,修护,抗氧化,清爽,抗皱,保湿,cluster,cluster_name
U00045218,1,2,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00045240,1,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00045243,3,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00045244,2,3,3,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00045256,4,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00045264,3,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00045268,5,2,4,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00045271,2,2,3,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00045279,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00045292,3,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00045302,2,3,3,0,1,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00045308,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00045317,2,4,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00045347,2,2,4,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00045363,2,4,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00045392,2,3,3,0,0,1,1,0,1,6,低价值_抗氧化+清爽_低活跃低频中消费
U00045397,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00045413,2,4,5,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00045414,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00045415,1,2,3,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00045421,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00045435,5,4,4,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00045441,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00045448,2,4,5,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00045453,1,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00045461,2,4,5,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00045466,2,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00045477,4,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00045488,3,3,4,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00045496,2,2,1,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00045528,2,2,1,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00045531,2,3,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00045550,4,3,4,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00045556,3,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00045557,3,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00045575,3,2,4,0,0,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00045579,2,4,5,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00045598,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00045602,1,3,3,0,0,1,1,0,1,6,低价值_抗氧化+清爽_低活跃低频中消费
U00045606,3,2,1,0,1,0,0,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00045615,2,2,1,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00045618,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00045629,2,2,2,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00045636,5,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00045643,2,2,1,0,1,0,0,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00045667,4,5,5,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00045674,5,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00045682,4,2,4,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00045701,3,3,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00045712,5,4,4,0,0,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00045718,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00045722,2,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00045748,3,4,5,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00045767,4,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00045769,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00045773,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00045798,1,3,3,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00045813,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00045820,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00045829,2,2,3,0,1,0,0,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00045831,1,2,3,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00045833,1,2,1,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00045859,3,3,3,0,0,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00045866,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00045886,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00045891,2,2,4,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00045900,2,3,3,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00045907,3,3,3,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00045918,5,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00045922,2,2,1,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00045926,5,2,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00045927,1,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00045932,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00045938,2,3,4,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00045949,2,3,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00045951,2,4,5,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00045958,4,2,3,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00045998,2,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00046000,2,2,1,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00046005,1,2,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00046018,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046019,5,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00046067,5,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00046086,1,3,4,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00046090,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046103,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046120,4,4,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00046123,1,2,4,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00046124,5,3,4,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046157,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046162,2,3,5,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00046174,1,2,1,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00046177,1,2,4,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00046190,1,3,3,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00046204,3,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00046208,2,3,4,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00046214,5,5,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00046251,1,2,1,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00046287,2,3,4,0,0,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00046289,3,2,3,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00046300,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046318,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046345,4,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00046352,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046362,2,3,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00046396,2,2,3,0,1,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00046398,3,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00046415,3,3,5,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00046417,5,4,5,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00046435,2,3,3,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00046456,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046459,4,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00046463,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046467,4,5,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00046474,2,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00046507,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00046513,4,3,4,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00046527,4,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00046534,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046542,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00046546,1,2,4,0,1,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00046558,5,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00046560,3,2,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00046566,4,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046589,2,5,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00046597,4,4,5,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00046602,1,2,3,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00046605,5,5,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00046615,1,2,3,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00046627,1,3,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00046639,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046656,5,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00046660,2,2,1,0,1,0,0,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00046681,1,2,4,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00046699,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046723,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00046724,5,3,3,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00046738,2,2,1,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00046757,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046765,1,4,5,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00046768,2,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00046773,1,3,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00046775,2,5,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00046804,2,2,3,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00046819,4,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046829,1,3,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00046839,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046873,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046880,3,3,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00046890,3,2,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00046893,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046957,5,3,4,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00046960,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00046964,5,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00046969,5,4,4,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00046971,3,3,2,0,0,1,1,0,1,6,低价值_抗氧化+清爽_低活跃低频中消费
U00047015,5,5,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00047026,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00047036,1,3,4,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00047038,2,5,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00047041,2,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00047057,1,2,1,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00047077,5,3,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047079,3,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00047080,1,2,1,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00047098,2,2,4,0,1,0,0,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00047103,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00047104,5,4,5,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00047114,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00047117,2,2,3,0,1,0,0,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00047118,5,2,3,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047146,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00047153,5,2,2,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00047161,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00047182,2,2,1,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00047186,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00047195,1,2,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00047232,2,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00047241,2,3,3,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00047254,2,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00047278,1,2,3,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047297,3,3,3,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00047306,2,2,3,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00047310,4,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00047325,5,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00047326,1,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00047335,5,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00047337,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00047339,3,2,4,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00047342,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00047350,2,3,4,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00047354,2,3,3,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00047365,2,4,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047389,5,5,5,1,1,0,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00047403,2,3,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00047405,2,3,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047406,3,3,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047407,3,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00047414,1,4,4,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00047415,4,4,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047420,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00047444,2,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00047456,5,2,3,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00047479,2,4,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047487,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00047489,4,3,3,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00047492,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00047493,2,3,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047497,4,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00047498,2,4,5,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00047533,2,4,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047545,1,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00047562,3,3,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00047570,5,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00047571,1,4,5,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00047575,3,4,4,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00047587,1,3,4,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00047590,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00047591,2,2,3,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00047599,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00047609,3,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00047616,2,2,4,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00047617,2,4,3,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00047618,5,3,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047619,3,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00047631,4,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00047646,2,3,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047660,2,2,3,0,0,1,1,0,1,6,低价值_抗氧化+清爽_低活跃低频中消费
U00047675,4,4,4,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00047681,2,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00047685,3,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00047696,1,2,1,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00047701,5,5,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047703,5,2,4,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00047707,3,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00047713,2,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00047727,1,3,4,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00047729,4,4,4,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00047731,1,2,3,0,1,0,0,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00047740,2,4,4,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00047747,3,3,3,0,1,0,0,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00047750,3,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00047769,1,3,3,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00047773,4,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00047774,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00047775,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00047783,5,4,4,0,1,0,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047784,2,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00047789,2,3,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047799,4,2,1,0,1,0,0,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00047806,2,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00047811,4,3,4,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00047820,1,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00047825,2,2,4,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00047896,1,2,1,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00047912,2,5,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00047915,4,3,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047916,1,3,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00047935,2,3,4,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00047936,2,2,3,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00047942,1,3,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00047964,3,4,5,0,0,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00047965,2,2,1,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00047967,1,4,5,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00047973,1,2,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00047975,5,4,4,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00048005,5,5,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00048028,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00048031,3,4,4,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00048034,2,2,3,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00048036,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00048049,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00048051,5,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
